RegionName,CountryName,State,City,WarehouseName,CategoryName,ProductName,ProductStandardCost,Profit,ProductListPrice,CustomerCreditLimit,Status,OrderDate,OrderItemQuantity,PerUnitPrice,TotalItemQuantity
4,5,7,6,6,0,156,-0.007264695365999736,0.3691969077399209,0.014138363427146491,-0.8701844510333544,1,38,-1.182776398884927,1.9285882799827776,-0.010318534720923984
4,5,7,6,6,0,157,-0.020692414431665283,0.508330342515326,0.009101145664499927,1.0873133720681445,2,6,-0.35977095234471923,-0.7503236744809415,0.004528277827168225
4,5,7,6,6,0,146,-0.07188501097365,1.242658816038488,0.0015950135455426394,1.9355624287454605,2,69,1.5213843540328984,-0.16619713800887473,0.004528277827168225
4,5,7,6,6,0,160,-0.07300787020155608,1.2026983077484381,-0.0017864729973640933,-1.0006843059067878,0,27,-1.6530652254793312,-0.020229282447031243,0.004528277827168225
4,5,7,6,6,0,159,-0.0634356117628296,0.7032903790200814,-0.021158302384116322,-1.0006843059067878,2,4,1.6095635090193492,-0.19876672069468077,0.004528277827168225
4,5,7,6,6,0,125,-0.03277829342414838,0.169315626371859,-0.022068615728666356,-1.0006843059067878,2,60,1.7565287673301004,-0.7076062148573474,0.004528277827168225
4,5,7,6,6,0,152,-0.024624751312797007,0.012977519554334007,-0.023132530332346437,-0.935434378470071,2,61,1.6389565606814995,1.6449721271865787,0.019375090375260435
4,5,7,6,6,0,130,-0.11404115327279701,1.327304227687362,-0.0344244817204498,-0.8701844510333544,0,31,-0.30098484902041867,0.08608248418753402,-0.0400121598171084
4,5,7,6,6,0,153,-0.1031596689293335,1.1232891006341221,-0.03557875000597104,-0.8701844510333544,1,27,-0.41855705566901974,-0.309401256136544,-0.0400121598171084
4,5,7,6,6,0,105,-0.07366714232084534,0.47163754081451187,-0.04437016324911934,-0.8701844510333544,2,54,0.7865580624791415,-0.05705076887772059,-0.0400121598171084
4,5,7,6,6,0,169,-0.06453750473959222,0.12061498720457658,-0.05565759695313065,-0.7396845961599212,2,55,0.8747372174655923,-0.22430648918894638,0.19753684095236695
4,5,7,6,6,0,124,-0.0682112578566211,0.1669140588785653,-0.05656339261358862,-0.5439348138497713,2,18,1.7271357156679503,-1.1216140824966336,0.18269002840427473
4,5,7,6,6,0,136,-0.1367615807619427,1.1556118368963202,-0.0663057783581155,-0.5439348138497713,2,36,0.6395928041683901,-0.765729739049902,0.18269002840427473
4,5,7,6,6,0,112,-0.07759714961851673,0.1380558790001353,-0.06731999843678292,-0.5439348138497713,1,32,0.6395928041683901,-1.0946711857665565,0.18269002840427473
4,5,7,6,6,0,147,-0.0835655424440259,0.1310873962736931,-0.07350696680085873,-0.5439348138497713,0,32,-1.2415625022092274,-0.9770493551706018,0.18269002840427473
4,5,7,6,6,0,148,-0.07750629586356164,-0.012140514227983004,-0.07584938600259174,-0.5439348138497713,2,53,-0.5655223139797712,-0.7884065590226129,0.18269002840427473
4,5,7,6,6,0,151,-0.10425457315571492,0.33510252332693274,-0.08186242352912325,-0.5439348138497713,1,68,-0.6537014689662219,-0.27107743038266263,0.19753684095236695
4,5,7,6,6,0,150,-0.1504362356744091,1.1112418932087478,-0.08211089615418651,1.9355624287454605,2,68,-0.44795010733117,-0.7571975855351696,0.19753684095236695
4,5,7,6,6,0,111,-0.17698649837242958,1.0126988860658959,-0.11350880059400181,-1.1311841607802209,1,68,0.08112482258753491,-0.11233969057368634,0.19753684095236695
4,5,7,6,6,0,135,-0.12726153941048818,0.054512826200641996,-0.12026951483776925,1.9355624287454605,2,66,1.4625982507085977,0.015217421772812465,0.19753684095236695
4,5,7,6,6,0,145,-0.14411374616292125,0.020142852075308543,-0.13858194730493345,-0.08718532179275489,2,63,0.8453441658034421,-0.7827090080044693,0.8062561554241475
4,5,7,6,6,0,143,-0.17953273309463164,0.26770115367908515,-0.15872178298733586,-1.0006843059067878,0,62,0.6983789074926907,-0.9888413015564113,0.8062561554241475
4,5,7,6,6,0,144,-0.2121026394542898,0.72073127081564,-0.16431015820921377,0.3043142428275449,1,63,-1.4179208121821292,-0.3759577227564505,0.8804902181646086
4,5,7,6,6,0,138,-0.19837440412223445,0.3864015797820409,-0.17018088868684544,1.0873133720681445,2,38,-1.2709555538713777,-0.565436726640933,0.8953370307127008
4,5,7,6,6,0,139,-0.21106597481441797,0.4275825567981909,-0.18012431137346896,0.23906431539082826,1,57,0.25748313256043653,-0.14777222178104713,0.47962627936611896
4,5,7,6,6,0,115,-0.17235761603664243,-0.24623428988575266,-0.18125147355443785,-0.8701844510333544,2,58,0.7865580624791415,-0.5233570525790714,0.5390135295584878
4,5,7,6,6,0,141,-0.20210173765885223,-0.1372582436326907,-0.20383989401473665,-1.2616840156536542,0,58,-0.8594528306012739,-0.7217792273402918,0.9398774683569774
4,5,7,6,6,0,137,-0.21982520862546975,0.024473547555018352,-0.21174584117584122,-0.5439348138497713,2,56,-0.5655223139797712,1.1333263765522894,0.9398774683569774
4,5,7,6,6,0,116,-0.2229025883766398,-0.06131359290214287,-0.2196517883369458,1.9355624287454605,2,16,-1.1239902955606262,-0.7884065590226129,0.9547242809050697
4,5,7,6,6,0,123,-0.20922793346417334,-0.3317852105894751,-0.22191063038297565,-1.1964340882169375,2,16,0.46323449419548846,0.893901676677911,0.4499326542699345
4,5,7,6,6,0,142,-0.24075884560049934,0.16356761237151682,-0.22406330685284212,-1.0659342333435042,2,51,-1.0652041922363258,0.5112728586758634,0.6429412173951332
4,5,7,6,6,0,107,-0.22062658533584256,-0.17930535974478257,-0.22421464926992615,-0.7396845961599212,2,38,0.46323449419548846,-0.28099853912072364,1.0438051561936228
4,5,7,6,6,0,98,-0.23876705174186919,0.10439456413511793,-0.22552703649866948,-0.5439348138497713,0,29,-0.30098484902041867,0.6530029835053065,2.1424692847524462
2,5,1,5,4,0,108,-0.2173162472386339,-0.3604465406733729,-0.23139776697630116,-0.3481850315396214,2,24,-1.3297416571956782,-0.013128603193076157,0.7765625303279631
2,5,1,5,4,0,140,-0.2359109824194358,-0.19776987047190903,-0.24009430885351618,0.17381438795411164,2,24,0.4338414425333382,-0.17753554799523016,0.7914093428760554
2,5,1,5,4,0,133,-0.2501843402812215,-0.11206146993256076,-0.2490167349353342,1.0220634446314278,2,20,1.168667734087095,-0.16619713800887473,-1.494999789530145
2,5,1,5,4,0,132,-0.2666009149265624,0.1653786304812137,-0.2490167349353342,-0.8701844510333544,2,15,0.5808067008440896,-0.765729739049902,-1.3168380389530385
2,5,1,5,4,0,99,-0.2504242873776413,-0.1394629613314521,-0.25082154973011206,1.0220634446314278,2,26,0.7277719591548409,-0.309401256136544,-1.3168380389530385
2,5,1,5,4,0,109,-0.23756265709284957,-0.3651315657832408,-0.2512981654018244,-0.8701844510333544,2,12,-1.50609996716858,-0.25405564239064654,-1.3019912264049462
2,5,1,5,4,0,110,-0.27777359720257416,0.06829231181790055,-0.2654204458736032,-1.0006843059067878,0,13,-0.8300597789391236,-0.560589556371766,-1.3019912264049462
2,5,1,5,4,0,8,-0.2704027951339126,-0.05777029660056207,-0.2655062818713523,-0.5439348138497713,0,43,-1.50609996716858,-0.22430648918894638,-1.3019912264049462
2,5,1,5,4,0,101,-0.2886923548814038,0.1479771086445615,-0.2714357422421807,-1.0659342333435042,2,74,-0.5655223139797712,-1.1299619868490878,-1.3019912264049462
2,5,1,5,4,0,102,-0.2559057972599298,-0.41296606585458123,-0.27182878075818995,0.17381438795411164,0,50,-0.6243084173040717,-0.2880850453621958,-1.3019912264049462
2,5,1,5,4,0,155,-0.2868869276996046,-0.23587999069335547,-0.29170884960529886,1.9355624287454605,0,23,-0.18341264237181756,-0.7106959315786293,-1.287144413856854
2,5,1,5,4,0,149,-0.2899969216192201,-0.21891153840467434,-0.2937508428149099,-0.7396845961599212,2,10,0.11051787424968518,-0.9754761507849949,-1.287144413856854
2,5,1,5,4,0,114,-0.29095438042143873,-0.2104469972397869,-0.29419357585593175,-0.5439348138497713,2,46,1.5213843540328984,0.04921847871939588,-1.287144413856854
2,5,1,5,4,0,113,-0.30320798942306965,-0.08698280610915017,-0.2989913563616992,-0.5439348138497713,2,46,1.2862399407356961,-0.058099571801458486,-1.272297601308762
2,5,1,5,4,0,100,-0.30362265527901844,-0.15379362637340094,-0.3032266851980052,-0.5439348138497713,2,22,-1.300348605533528,-0.21580268169917982,-1.227757163664485
2,5,1,5,4,0,129,-0.2990496829462805,-0.2783601763534183,-0.3059395544952871,-0.5439348138497713,2,22,1.7859218189922508,0.674262502229723,-1.791936040491989
2,5,1,5,4,0,127,-0.3058031453979398,-0.23509259151522646,-0.3100054701781409,-0.5439348138497713,0,7,0.022338719263234358,-0.25405564239064654,-1.791936040491989
2,5,1,5,4,0,104,-0.2993432104622891,-0.3676906131121603,-0.3113494811955287,-0.5439348138497713,2,7,0.7865580624791415,0.8655839977369882,-1.791936040491989
2,5,1,5,4,0,103,-0.31466488088124855,-0.1209197106865127,-0.3120474633877519,-0.5439348138497713,0,7,0.49262754585763874,-0.594222114993793,-1.777089227943897
2,5,1,5,4,0,131,-0.29526643940661346,-0.4959973091882907,-0.31475807384298776,-0.5439348138497713,1,7,-0.2715917973582684,-1.1216140824966336,-1.777089227943897
2,5,1,5,4,0,121,-0.2975307945301087,-0.48513120053010966,-0.31633022790702453,-0.5439348138497713,1,69,-1.300348605533528,-0.5970708905028647,-1.7622424153958047
2,5,1,5,4,0,122,-0.31671025515946755,-0.18855730008779903,-0.31791141733924544,-0.5439348138497713,1,69,-0.44795010733117,0.033727376075537656,-1.7473956028477124
2,5,1,5,4,0,128,-0.3239878738897138,-0.08525052791726624,-0.3190408383622604,-0.5439348138497713,2,69,0.8453441658034421,-0.11233969057368634,-1.7473956028477124
2,5,1,5,4,0,126,-0.30731271548027,-0.37115516949592814,-0.3192757579350475,-0.41343495897633803,0,52,-1.3591347088578285,-0.19459985502469507,-1.7325487902996204
2,5,1,5,4,0,120,-0.32914324208754825,-0.09694340571248279,-0.3247105318977954,-0.41343495897633803,2,51,-1.1239902955606262,0.0747582472136615,-1.7325487902996204
2,5,1,5,4,0,106,-0.31008957896505024,-0.45792655892575057,-0.326946785523365,-0.41343495897633803,1,67,-0.4773431589933203,1.6449721271865787,-1.717701977751528
2,5,1,5,4,4,216,0.523302596903857,4.926190911244046,0.7900506062384094,-0.41343495897633803,0,72,-1.2709555538713777,1.1726139671550107,-1.7473956028477124
2,5,1,5,4,4,212,0.42083586839877407,1.2996665165350318,0.4826244626157892,-0.41343495897633803,2,71,0.4338414425333382,-0.6813861417639004,-1.8364764781362657
2,5,1,5,4,4,213,0.16129697507715784,2.20552990101361,0.28294056690470193,-0.41343495897633803,2,70,-1.182776398884927,-0.013270333317905633,-1.3465316640492229
2,5,1,5,4,4,20,0.2266441207244486,0.8569906985908741,0.2689312285352246,-0.41343495897633803,2,71,-1.623672173817181,-0.12651270305663065,-1.3613784765973151
2,5,1,5,4,4,19,0.18995551080682774,1.4158866352268813,0.26542324683774027,-0.41343495897633803,1,49,0.9923094241141934,-1.1299619868490878,-1.3465316640492229
2,5,1,5,4,4,7,0.15625109730196154,1.2825405844107247,0.22509162210587677,-0.41343495897633803,0,48,1.1980607857492453,-1.050749020081912,-1.3316848515011306
2,5,1,5,4,4,64,0.11657596138812577,1.1699818718971755,0.18016325381034248,-0.41343495897633803,2,49,-0.4773431589933203,0.5112728586758634,-1.3316848515011306
2,5,1,5,4,4,4,0.07361844237860593,1.5022643250676393,0.1575748333500437,-0.41343495897633803,0,33,1.1098816307627946,1.7056326206135808,-1.3168380389530385
2,5,1,5,4,4,210,-0.016853260888948975,1.420217330706591,0.06514301682650117,-0.41343495897633803,2,28,-0.5655223139797712,-0.565436726640933,-1.3168380389530385
2,5,1,5,4,4,215,-0.0490248084768811,0.8785654360716102,0.0028712593015494895,-0.3481850315396214,1,40,-0.41855705566901974,-0.6934332023744031,-1.3168380389530385
2,5,1,5,4,4,88,-0.022537444532291045,0.3710079258496179,-0.0005666982925079389,-0.3481850315396214,0,47,-1.0064180889120253,-0.44398818267458323,-1.3168380389530385
2,5,1,5,4,4,63,-0.1128973277937474,1.1110844133731217,-0.04572095079264521,-0.7951470344811303,2,47,0.3456622875468874,1.6449721271865787,-1.435612539337776
2,5,1,5,4,4,211,-0.12678397480110898,1.188288902788676,-0.05475631897676472,-0.08718532179275489,0,39,-0.44795010733117,-0.2682428278860738,-1.435612539337776
2,5,1,5,4,4,18,-0.1340942076998006,1.0717144544666686,-0.06853299661550094,0.17381438795411164,2,39,0.7277719591548409,-0.058099571801458486,-1.4207657267896838
2,5,1,5,4,4,3,-0.10921425634287699,-0.13225825885157114,-0.11348621217354153,0.17381438795411164,1,21,1.1980607857492453,-0.5056407869753909,-1.4059189142415918
2,5,1,5,4,4,209,-0.159172173650857,0.5151413454061423,-0.12478268124573695,0.17381438795411164,0,21,-0.5067362106554706,-0.18178745174011346,-1.4059189142415918
2,5,1,5,4,4,6,-0.20412614568592777,0.3635276336573917,-0.17707035692723655,0.17381438795411164,1,21,-0.8300597789391236,-0.27107743038266263,-1.4059189142415918
2,5,1,5,4,4,5,-0.25757377901756623,0.4065196287832385,-0.22642831447503542,0.17381438795411164,1,5,0.4338414425333382,-0.9770493551706018,-1.3465316640492229
2,5,4,4,3,4,17,-0.24508721166989672,0.19549664904465028,-0.22642831447503542,0.17381438795411164,2,30,1.5801704573571989,-0.20304697046452994,-1.3168380389530385
2,5,4,4,3,4,208,-0.23612763368125173,-0.1531637070308977,-0.23774511312564514,0.17381438795411164,2,0,-0.8300597789391236,-0.7217792273402918,-1.7325487902996204
2,5,4,4,3,4,23,-0.24012053973235348,-0.28213969240843784,-0.2490167349353342,0.23906431539082826,2,1,0.25748313256043653,1.503383732481965,-1.717701977751528
2,5,4,4,3,4,186,-0.2619161225877259,-0.01619561999534767,-0.2548919830970579,0.23906431539082826,1,73,-0.9476319855877247,4.676735400425679,-1.717701977751528
2,5,4,4,3,4,33,-0.26010137707208514,-0.08229778099928227,-0.2569249409384848,0.23906431539082826,2,3,1.6683496123436496,0.04921847871939588,-1.509846602078237
2,5,4,4,3,4,185,-0.24919892647747816,-0.2704861845721277,-0.2571508251430878,0.23906431539082826,2,59,1.6683496123436496,1.2261312622906084,-1.3613784765973151
2,5,4,4,3,4,271,-0.25865470574318533,-0.16576209388096275,-0.2603109451654836,0.23906431539082826,2,64,0.3456622875468874,-0.14777222178104713,-1.791936040491989
2,5,4,4,3,4,183,-0.2468134330140428,-0.3658795950024634,-0.2603109451654836,0.23906431539082826,0,65,0.9041302691277426,1.2185203545872674,-1.3019912264049462
2,5,4,4,3,4,37,-0.2612684983857386,-0.2003289178008284,-0.26482862925754336,0.23906431539082826,1,64,0.22809008089828628,-1.0705912375580342,-1.7622424153958047
2,5,4,4,3,4,214,-0.2533781992054108,-0.3336355986580784,-0.2648512176780037,0.23906431539082826,1,44,-0.4773431589933203,-0.0769213323788085,-1.7473956028477124
2,5,4,4,3,4,81,-0.28341817792708973,0.15427630206959397,-0.2659603091226043,0.23906431539082826,2,34,0.08112482258753491,-0.17753554799523016,-1.7473956028477124
2,5,4,4,3,4,270,-0.2870593168756732,0.19860687579826003,-0.2669474230967193,0.23906431539082826,2,25,-0.7124875722905225,-0.2379267541850559,-1.7473956028477124
2,5,4,4,3,4,61,-0.2676958191529439,-0.17044711899083065,-0.2693463133496031,0.23906431539082826,0,42,1.6977426640058,1.9285882799827776,-1.7473956028477124
2,5,4,4,3,4,187,-0.26122423629999125,-0.29954121424509006,-0.27047799321466404,0.23906431539082826,1,14,1.6389565606814995,-0.7076062148573474,-1.7473956028477124
2,5,4,4,3,4,49,-0.2886690590468,0.1446306621375129,-0.27160515539563296,0.23906431539082826,2,11,-0.7712736756148231,0.893901676677911,-1.7325487902996204
2,5,4,4,3,4,184,-0.25554005265664914,-0.42206052636197183,-0.27199593506959613,0.23906431539082826,1,17,1.2862399407356961,-0.13836134149237211,-1.717701977751528
2,5,4,4,3,4,203,-0.26337444183392766,-0.3221789406163006,-0.2738617385996168,0.23906431539082826,0,2,-1.3885277605199788,2.01361218186796,-1.7028551652034358
2,5,4,4,3,4,79,-0.2619161225877259,-0.3665882542627796,-0.2749956773067238,0.23906431539082826,2,41,-1.5942791221550308,-1.0633488281792496,-1.7028551652034358
2,5,4,4,3,4,78,-0.29376851724158515,0.11270162546437956,-0.2783816815337226,0.3043142428275449,2,46,1.4038121473842973,-0.32640887111607714,-1.7028551652034358
2,5,4,4,3,4,190,-0.27220356314879096,-0.27147043354478906,-0.2795133613987836,0.3043142428275449,1,9,0.7277719591548409,-0.3547548960819658,-1.6880083526553438
2,5,4,4,3,4,62,-0.2837885816972911,-0.09532923739731823,-0.2806405235797525,0.9568135171947112,2,37,-1.2709555538713777,-0.17753554799523016,-1.6880083526553438
2,5,4,4,3,4,191,-0.26698529619752615,-0.3793047509895639,-0.2806405235797525,0.9568135171947112,2,19,0.9923094241141934,2.1795781580432387,-1.6880083526553438
2,5,4,4,3,4,272,-0.2976332962023657,0.13864642838373212,-0.2806405235797525,1.0220634446314278,1,35,1.4625982507085977,-0.22855839293382968,-1.6731615401072515
2,5,4,4,3,4,273,-0.2871338635464055,-0.03879397640765174,-0.2806405235797525,1.0220634446314278,0,1,-1.300348605533528,-0.7076062148573474,-1.6731615401072515
2,5,4,4,3,4,206,-0.2822836707818817,-0.12076223085088691,-0.2806405235797525,1.0220634446314278,1,18,-0.15401959070966728,0.5112728586758634,-1.6731615401072515
2,5,4,4,3,4,274,-0.28290566956580476,-0.12997480123499694,-0.28177220344481346,1.0220634446314278,2,23,-0.007054332398915915,-0.16477983676058028,-1.6731615401072515
2,5,4,4,3,4,82,-0.27474280912061183,-0.28757274673752836,-0.28289936562578233,1.0873133720681445,0,8,0.7277719591548409,0.5112728586758634,-1.6583147275591592
2,5,4,4,3,4,207,-0.2843337042270214,-0.12548662591966123,-0.28289936562578233,1.0873133720681445,2,45,-0.5655223139797712,-1.0690747252223591,-1.6583147275591592
2,5,4,4,3,4,189,-0.2964801523894746,0.061402569009271275,-0.2839542448612783,1.0873133720681445,1,38,-1.50609996716858,-1.0605142256826607,-1.6583147275591592
2,5,4,4,3,4,80,-0.28126331322623255,-0.19710058117049928,-0.2840310454908433,1.0873133720681445,2,6,1.4332051990464476,1.1873113810998241,-1.6434679150110671
2,5,4,4,3,4,60,-0.3008947130469063,0.12207167568411537,-0.2847538749455729,1.9355624287454605,1,69,-1.623672173817181,-0.8096519047345464,-1.6434679150110671
2,5,4,4,3,4,188,-0.292964810947752,-0.018990887077705867,-0.2851582076718122,1.9355624287454605,2,27,-1.4767069155064296,3.3359259005016986,-1.6286211024629749
2,5,4,4,3,3,55,-0.1568798635258371,1.149666973101446,-0.08615422341658002,1.9355624287454605,2,4,0.4338414425333382,-0.6225681399596815,-1.6137742899148826
2,5,4,4,3,3,75,-0.1123778306820813,-0.05910887520338149,-0.1123567911505266,1.9355624287454605,2,60,-0.6830945206283722,-1.0335855019650666,-1.5989274773667903
2,5,4,4,3,3,50,-0.1772078088011663,0.8199829372188081,-0.12478042240369093,1.9355624287454605,2,33,-0.5655223139797712,-0.9770493551706018,-1.569233852270606
2,5,4,4,3,3,72,-0.1512282940509404,0.31006322946242854,-0.1288463380865447,1.9355624287454605,0,28,-1.2415625022092274,-0.19876672069468077,-1.5543870397225137
2,5,4,4,3,3,73,-0.14869603682950075,0.21608713755272518,-0.13178283274638355,1.9355624287454605,2,40,-0.5949153656419214,0.3695427338464202,-1.6137742899148826
2,5,4,4,3,3,69,-0.15673077018437243,-0.04182546324344855,-0.15437125320668232,1.9355624287454605,1,47,0.8159511141412917,0.015217421772812465,-1.5246934146263293
2,5,4,4,3,3,50,-0.15863869903842862,-0.025329450461644747,-0.15527479002509428,-0.5439348138497713,2,47,-0.44795010733117,-0.14777222178104713,-1.3019912264049462
2,5,4,4,3,3,51,-0.2095866893170728,0.7766366124628034,-0.15866305309413908,1.9355624287454605,2,39,0.7865580624791415,-0.560589556371766,-1.3168380389530385
2,5,4,4,3,3,50,-0.17331973400578185,0.025930236034557134,-0.16656900025524365,0.23906431539082826,1,39,-0.35977095234471923,-0.21580268169917982,-1.0347486005392865
2,5,4,4,3,3,51,-0.1847696367135796,-0.036471148832171,-0.18125147355443785,0.23906431539082826,0,21,-0.7124875722905225,-1.1653945180564487,-0.7378123495774422
2,5,4,4,3,3,50,-0.18873924693007751,0.030615261144425032,-0.18125147355443785,-0.5439348138497713,2,21,-1.300348605533528,-0.16052793301569698,-0.7378123495774422
2,5,4,4,3,3,51,-0.22017697572798806,0.42018100452377777,-0.18938330492014543,-0.06630534501300557,1,21,-0.5655223139797712,-0.020229282447031243,-0.2033270978461227
2,5,4,4,3,3,51,-0.23080220589080908,0.3477796500948105,-0.20383989401473665,-1.0006843059067878,2,5,0.9923094241141934,-1.093012943306052,-0.1884802852980305
2,5,8,3,5,3,68,-0.2275128340447439,0.11896144893050561,-0.2137787990172681,0.23906431539082826,2,30,-0.9182389339255744,-0.37741754304219377,-0.06970578491329282
2,5,8,3,5,3,177,-0.2571264989931721,-0.14017162059176827,-0.25736089745336854,-0.8701844510333544,1,0,-0.6537014689662219,0.5183451919048526,-0.06970578491329282
2,5,8,3,5,3,55,-0.2870802831268166,0.1650243008510556,-0.2688945449403971,-0.8701844510333544,1,1,0.49262754585763874,-0.3547548960819658,-0.05485897236520061
2,5,8,3,5,3,54,-0.283371586257882,0.09026074888770128,-0.2695880094485283,1.0220634446314278,0,73,-0.8006667272769733,-1.0946711857665565,-0.05485897236520061
2,5,8,3,5,3,50,-0.2590856786833568,-0.33564346656230754,-0.270475734372618,1.0220634446314278,2,3,-0.33037790068256895,-0.7644399949139541,-0.0400121598171084
2,5,8,3,5,3,73,-0.2772634184247496,-0.048124656668481015,-0.27160515539563296,1.0220634446314278,1,59,1.6683496123436496,-0.2880850453621958,-0.025165347269016192
2,5,8,3,5,3,55,-0.2815568407422412,0.02053655166437305,-0.27182878075818995,1.0873133720681445,0,64,-1.300348605533528,-0.15202412552593042,-0.025165347269016192
2,5,8,3,5,3,72,-0.28388642420262733,-0.058242736107439526,-0.27860756573832557,-1.0006843059067878,2,49,-1.1533833472227766,0.15553024535396115,-0.025165347269016192
2,5,8,3,5,3,55,-0.2847972913356383,-0.054187630340074865,-0.2792581122475822,-0.3481850315396214,2,48,0.8747372174655923,-0.14068571553957496,-0.010318534720923984
2,5,8,3,5,3,72,-0.2713555947692104,-0.3015097121904127,-0.2804146393751495,-0.8701844510333544,0,49,-0.35977095234471923,-0.594222114993793,-0.010318534720923984
2,5,8,3,5,3,72,-0.2925617930091052,0.04900103195373855,-0.28086640778435545,1.9355624287454605,2,33,0.9041302691277426,-0.16619713800887473,0.004528277827168225
2,5,8,3,5,3,50,-0.2801940344179153,-0.1954470428964283,-0.28289936562578233,-0.3481850315396214,1,28,-0.8006667272769733,0.9363215030393633,0.004528277827168225
2,5,8,3,5,3,170,-0.2707382551522081,-0.3881629917435158,-0.2847877575762633,1.9355624287454605,0,40,0.22809008089828628,0.14206588349516405,0.019375090375260435
2,5,8,3,5,3,51,-0.28027789942248926,-0.25308466273547553,-0.28628762869482716,-1.2616840156536542,2,47,-1.6530652254793312,0.5807347928547734,0.019375090375260435
2,5,8,3,5,3,72,-0.2905606808166335,-0.09111665179432778,-0.28696528130863613,-1.2616840156536542,2,47,1.3156329923978465,-0.18178745174011346,-0.2181739103942149
2,5,8,3,5,3,72,-0.282134577440417,-0.25713976850284015,-0.2883205865362541,-1.2616840156536542,2,39,0.46323449419548846,-0.2880850453621958,-0.2033270978461227
2,5,8,3,5,3,72,-0.2982762612374323,0.0038436890880369323,-0.288998239150063,-1.2616840156536542,0,39,1.168667734087095,0.033727376075537656,-0.1884802852980305
2,5,8,3,5,3,69,-0.2817478665859929,-0.2794231652438926,-0.289224123354666,-1.2616840156536542,1,21,-1.0945972438984761,1.4252904337009422,-0.1884802852980305
2,5,8,3,5,3,50,-0.27864719100021895,-0.33969857232967215,-0.289675891763872,-1.2616840156536542,2,21,0.5514136491819392,0.5807347928547734,-0.1736334727499383
2,5,8,3,5,3,50,-0.29681328282430985,-0.03269163277715148,-0.289675891763872,-1.2616840156536542,0,21,1.2274538374113957,-0.2880850453621958,-0.1587866602018461
2,5,8,3,5,3,72,-0.2859317984808463,-0.2402106861730654,-0.29103119699148994,-1.2616840156536542,2,5,-0.21280569403396785,0.65263448518075,-0.1587866602018461
2,5,8,3,5,3,72,-0.298057280392156,-0.03529005006497737,-0.29103119699148994,-1.2616840156536542,1,30,-0.6830945206283722,-0.7217792273402918,-0.14393984765375387
2,5,8,3,5,3,72,-0.2871082381283413,-0.2557618199411143,-0.2930641548329168,-1.1964340882169375,0,0,0.6689858558305404,2.63722473111751,0.15299640330809033
2,5,8,3,5,3,69,-0.2781579784735379,-0.4070212020597068,-0.2930641548329168,-1.1964340882169375,1,1,0.522020597519789,-0.9754761507849949,0.16784321585618253
2,5,8,3,5,3,69,-0.274658944116038,-0.46615488033719926,-0.2930641548329168,-1.1964340882169375,0,73,0.25748313256043653,1.6585357001327568,0.16784321585618253
2,5,8,3,5,3,51,-0.29048147497898036,-0.21843909889779686,-0.29419357585593175,-1.1964340882169375,0,3,-0.007054332398915915,-1.127127384352499,0.18269002840427473
2,5,8,3,5,3,50,-0.28751591523390885,-0.26895075617477604,-0.2942161642763921,-1.1964340882169375,1,59,-0.5655223139797712,-0.5233570525790714,-0.2181739103942149
2,5,8,3,5,3,51,-0.28356494168509405,-0.33918676286388827,-0.29441494237644267,-1.1964340882169375,0,64,-1.6824582771414816,0.0747582472136615,-0.2181739103942149
